Date,Player,MatchId,Map,Category,Playlist,Input,Queue,Csr,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,Deaths,Assists,Betrayals,Suicides,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2023-11-08 17:30:39","Sparty McFIy",52e43ff0-e752-4f27-ba29-04eddfb868ce,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2046,,Win,61.54,342,578,13,8,5,0.00,-0.33,0,1,2,0,0,0,3,550,0,2,179
"2023-11-08 17:34:38","Sparty McFIy",5c9b394c-661e-44a8-aa02-59e5f163a964,Streets,Slayer,"Ranked Arena",CrossPlay,Open,2051,,Loss,61.59,5565,4660,315,194,121,0.72,-2.33,13,18,8,0,0,11,15,1700,0,6,498
"2023-11-08 17:48:24","Sparty McFIy",056504d6-1081-42c0-bacd-ccd651e7b008,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,2042,,Win,63.09,4310,4089,149,94,55,1.00,3.00,12,12,9,0,0,13,11,1650,0,7,427
"2023-11-08 17:56:34","Sparty McFIy",ec6d7b0e-0835-4d8d-9094-0977575235b7,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2049,,Win,62.6,4146,3703,262,164,98,1.36,6.66,15,11,8,0,0,16,13,2860,0,9,506
"2023-11-08 18:12:50","Sparty McFIy",ba609d80-667b-434d-8760-b09ca1b03f18,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,2055,,Win,53.28,6639,7202,229,122,107,1.09,5.66,25,23,11,0,0,24,21,3450,0,17,788
"2023-11-08 18:26:38","Sparty McFIy",e8732dcd-88c4-46e3-846f-25449a3b5859,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2061,,Loss,62.81,6827,6461,199,125,74,1.13,6.66,26,23,11,0,0,22,20,3150,0,17,750
"2023-11-08 18:40:26","Sparty McFIy",71440ce0-27b9-4b8f-b6a0-001e47bf79d5,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,2052,,Win,58.78,3647,2724,131,77,54,2.00,9.66,16,8,5,0,0,12,8,1850,0,7,356
"2023-11-08 18:50:08","Sparty McFIy",dc9c3f3e-7c46-441d-a492-be40a1300a06,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,2059,,Loss,53.37,3955,4133,163,87,76,0.62,-3.66,8,13,4,0,0,14,12,1200,0,5,458
"2023-11-08 18:59:03","Sparty McFIy",8bedbd87-df52-4ef1-bd21-ea8f63bc7721,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2049,,Loss,58.06,8295,8210,341,198,143,1.15,7.66,31,27,11,0,0,31,22,3935,0,5,896
"2023-11-08 19:16:44","Sparty McFIy",4e278089-94e1-4e50-8dbd-98f6af90a89c,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2039,,Win,61.44,4415,4042,389,239,150,1.08,2.33,14,13,4,0,0,19,11,2200,0,6,541
"2023-11-08 19:27:13","Sparty McFIy",73102cce-1f03-4ec0-a9c9-b232d16abf7c,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2045,,Loss,66.52,6059,6519,221,147,74,1.05,4.00,22,21,9,0,0,20,15,2960,0,7,627
"2023-11-08 19:38:33","Sparty McFIy",55be5f80-ff8b-481e-8a2a-75f8ea1b2fd8,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2036,,Win,63.92,4914,5348,158,101,57,1.20,5.33,18,15,7,0,0,19,13,3100,0,12,566
"2023-11-08 19:51:16","Sparty McFIy",b6ddcd80-5a6e-4b70-9611-2de3a6132ef6,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2042,,Win,73.12,2380,2179,93,68,25,1.00,1.33,8,8,4,0,0,11,7,1050,0,6,306
"2023-11-08 19:58:36","Sparty McFIy",8d520515-bf5c-4462-a505-e9ddc9506c5d,Forbidden,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2049,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,51
"2023-11-08 20:01:34","Sparty McFIy",b305075d-48d9-4f31-b901-fc61e299e025,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2054,,Win,62.21,6919,7028,217,135,82,0.73,-4.00,16,22,6,0,0,28,21,2050,0,8,872
"2023-11-08 20:17:16","Sparty McFIy",bdd7db39-a0b7-4b00-8f79-45afa359041c,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,2060,,Loss,58.25,12670,10435,424,247,177,1.52,20.00,44,29,15,0,0,37,31,5290,0,16,1203
"2023-11-08 20:39:21","Sparty McFIy",9a48f0d5-323f-4640-abb5-c2d3a3b598f1,Forbidden,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2051,,Win,63.08,2696,2126,65,41,24,1.80,4.66,9,5,2,0,0,9,7,1010,0,5,278
"2023-11-08 20:45:53","Sparty McFIy",c21e3f9a-6ad1-4a53-8acc-87ec5634199c,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2057,,Win,73.03,5005,4134,152,111,41,1.23,6.33,16,13,10,0,0,17,13,2510,0,6,507
"2023-11-08 20:55:25","Sparty McFIy",7dad4a7b-b516-44ca-b3c5-f3e63997297d,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,2063,,Win,62.47,12706,10547,421,263,158,1.26,14.66,39,31,20,0,0,40,30,5020,0,24,1209
"2023-11-08 21:19:48","Sparty McFIy",cfc915d0-a36a-46aa-93d9-f34a90e84bea,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2069,,Loss,49.88,6307,5564,411,205,206,1.28,8.66,23,18,11,0,0,20,15,3450,0,17,618
"2023-11-08 21:32:14","Sparty McFIy",18860e0a-35ce-4dac-aaae-506d46305919,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2059,,Win,65.45,2494,2483,55,36,19,1.60,4.33,8,5,4,0,0,10,7,1300,0,4,302
"2023-11-08 21:38:39","Sparty McFIy",7fac769b-49f7-4462-a9e7-b2425765cdf9,Streets,Oddball,"Ranked Arena",CrossPlay,Open,2065,,Left,54.76,3099,2523,168,92,76,1.57,5.66,11,7,5,0,0,11,9,1350,0,9,359
"2023-11-08 21:46:42","Sparty McFIy",a09db93b-7930-42be-bfb8-ca6e5d1e87e4,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2056,,Loss,40.18,3892,4151,336,135,201,0.73,-0.66,11,15,10,0,0,14,12,2000,0,7,466
"2023-11-08 21:56:59","Sparty McFIy",50d92164-f25b-40a3-a088-41274dfa02c8,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2046,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,51
"2023-11-08 21:58:47","Sparty McFIy",8b893414-220b-460d-9ea7-a38f20ef04df,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,2051,,Loss,63.33,2681,2552,90,57,33,0.40,-3.66,4,10,7,0,0,11,9,875,0,1,346
"2023-11-08 22:09:10","Sparty McFIy",cd35b98f-47f6-45c7-aee4-788ad6235925,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,2041,,Win,61.94,4194,3191,134,83,51,2.11,10.66,19,9,2,0,0,13,11,2000,0,9,439
"2023-11-08 22:18:07","Sparty McFIy",5d9427b2-a39b-434f-954a-bfcab7c35fa5,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2048,,Loss,60,5509,6407,210,126,84,0.71,-2.66,15,21,10,0,0,20,19,2350,0,7,711
"2023-11-08 22:32:04","Sparty McFIy",eced512c-b3bc-49a2-89a5-eb771df03ccf,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2038,,Loss,57.23,4201,3985,173,99,74,0.91,2.66,10,11,11,0,0,13,12,1550,0,6,447
"2023-11-08 22:42:44","Sparty McFIy",5de90b6f-2f9c-4074-a9cf-28f79639459e,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2029,,Win,57.35,4808,4250,204,117,87,1.42,7.33,17,12,7,0,0,15,12,2900,0,9,492
"2023-11-08 22:52:40","Sparty McFIy",8a37cdf4-567e-46a9-ab58-5e3875a6d1c1,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,2035,,Win,67.87,15589,11670,470,319,151,1.42,25.66,51,36,32,0,0,46,32,7045,0,22,1332
"2023-11-08 23:17:21","Sparty McFIy",7822c9d5-e6f5-40af-a0c9-a71ecb2b20c2,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,2041,,Win,64.91,4371,4349,171,111,60,0.81,-0.33,13,16,8,0,0,17,12,2600,0,5,503
"2023-11-08 23:27:14","Sparty McFIy",7ad11dd4-2ca2-438f-8c79-c50407efb143,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2047,,Loss,66.67,9154,6637,234,156,78,1.43,12.00,30,21,9,0,0,27,23,3525,0,20,909
"2023-11-08 23:43:41","Sparty McFIy",6105af93-dbb2-4171-8550-425f81c539d2,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2038,,Loss,65.67,3626,3562,134,88,46,0.64,-3.00,9,14,6,0,0,11,9,1200,0,6,365
"2023-11-08 23:51:22","Sparty McFIy",f5a5a72f-09d8-498c-9363-e9f21c7a6a96,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,2028,,Win,63.49,7003,5395,252,160,92,1.47,12.66,22,15,17,0,0,23,17,3150,0,15,695
"2023-11-09 00:05:05","Sparty McFIy",3c66198a-57ae-46d0-9afc-c54ab8370331,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2035,,Loss,69.93,4486,6275,143,100,43,0.38,-14.00,10,26,6,0,0,18,16,1600,0,7,618
"2023-11-09 00:16:32","Sparty McFIy",d77bd9fd-5771-4a53-9e5b-74fc9f0a5e87,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2025,,Win,66.98,8558,7027,321,215,106,1.57,15.33,33,21,10,0,0,25,19,4300,0,17,788
"2023-11-09 00:30:39","Sparty McFIy",a24a777a-aada-4a26-9e2b-5d6fc0f3d542,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2032,,Loss,48.66,5450,4671,224,109,115,1.64,10.66,23,14,5,0,0,18,14,2800,0,11,568
"2023-11-09 00:42:59","Sparty McFIy",0a1253aa-1300-4cbc-9f2c-3449fe8c33be,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,2023,,Loss,65.17,3047,3606,89,58,31,0.67,-2.33,8,12,5,0,0,11,9,1050,0,5,360
"2023-11-10 01:16:38","Sparty McFIy",242a82d0-9d83-4727-9449-4190e25a90a8,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2014,,Loss,61.07,6164,7290,262,160,102,0.74,-3.66,17,23,7,0,0,20,22,2555,0,5,747
"2023-11-10 01:30:47","Sparty McFIy",c1d94804-85e4-473e-b0d7-87f35cdfeee0,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2005,,Loss,69.32,3586,3231,88,61,27,1.27,4.00,14,11,3,0,0,12,13,1560,0,8,453
"2023-11-10 01:44:18","Sparty McFIy",0e134072-e4a1-4626-8c68-98b53c7f4f7c,Forbidden,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1997,,Win,68.6,3309,2373,86,59,27,1.43,4.33,10,7,4,0,0,10,7,1210,0,9,309
"2023-11-10 01:52:44","Sparty McFIy",57be0e84-6679-4392-8c18-a495a6265c32,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,2004,,Win,61.63,3602,3867,172,106,66,0.58,-2.00,7,12,9,0,0,13,11,1150,0,3,434
"2023-11-10 02:01:23","Sparty McFIy",f826cb46-68a8-4cf3-b7ca-c298e8c0b199,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,2010,,Win,62.5,4237,3839,120,75,45,1.07,4.00,15,14,9,0,0,12,11,1950,0,9,417
"2023-11-10 02:15:59","Sparty McFIy",7e798c3e-313b-4310-8298-9a7dc6cd4d29,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2017,,Loss,74.76,4033,3852,103,77,26,0.57,-3.66,8,14,7,0,0,10,9,1150,0,3,335
"2023-11-10 02:22:29","Sparty McFIy",47e5cdc1-ec8d-4176-9f1a-3518b09e3d46,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,2008,,Win,70.06,6144,4129,177,124,53,1.50,10.00,21,14,9,0,0,15,12,2550,0,13,483
"2023-11-10 02:31:32","Sparty McFIy",9df7d432-0ea7-451e-8cbd-b178de0a05eb,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2016,,Win,69.05,5706,3478,126,87,39,3.17,16.00,19,6,9,0,0,16,11,2725,0,13,475
"2023-11-10 02:40:24","Sparty McFIy",96f2d620-3ed1-4390-9ecd-97c84745c9e4,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2023,,Win,62.34,3894,3991,154,96,58,0.69,-0.33,9,13,11,0,0,13,11,1450,0,3,431
"2023-11-10 02:48:35","Sparty McFIy",a70fb39d-a969-4c3b-97fc-f43a7571f85a,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2030,,Win,70.08,6827,6033,244,171,73,1.22,8.33,22,18,13,0,0,20,17,3300,0,9,655
"2023-11-10 03:00:50","Sparty McFIy",cd1591d6-ff0c-4222-aab2-3bd1e03af617,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2037,,Left,61.21,3075,3519,165,101,64,0.64,-1.66,7,11,7,0,0,10,10,1150,0,1,391
"2023-11-10 03:13:21","Sparty McFIy",4ee0843c-c57b-490e-ab3a-c7e0e5befbb8,Streets,Extraction,"Ranked Arena",CrossPlay,Open,2027,,Win,66.01,5954,4964,153,101,52,1.33,8.33,24,18,7,0,0,19,18,3600,0,11,668
"2023-11-10 03:36:14","Sparty McFIy",e05717b9-5d11-4f91-8bc3-e96a4016da23,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2033,,Win,63.31,3928,3300,169,107,62,1.86,8.00,13,7,6,0,0,11,10,1600,0,3,374
"2023-11-10 03:44:21","Sparty McFIy",6e1d4845-147f-45ec-86e0-45805b588cc4,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2039,,Win,66.04,7855,6804,265,175,90,1.79,17.33,34,19,7,0,0,24,20,4145,0,20,761
"2023-11-10 03:58:38","Sparty McFIy",ab29f7ab-3d3b-4f52-badc-c01846a50492,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,2046,,Loss,65.87,7918,6847,293,193,100,0.90,2.00,19,21,12,0,0,25,20,2630,0,13,782
"2023-11-10 04:15:17","Sparty McFIy",6e1ecac3-21ad-41b7-86dc-789c4d4cbfa1,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2036,,Win,59.6,5694,4668,198,118,80,1.06,3.66,17,16,8,0,0,22,15,2575,0,8,629
"2023-11-10 04:26:50","Sparty McFIy",667d4847-8e75-41f2-aa06-be69c55f5062,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,2042,,Loss,60.71,2923,4006,112,68,44,0.71,-3.00,10,14,3,0,0,12,9,1150,0,6,380
"2023-11-10 04:35:11","Sparty McFIy",6eb160ed-0e66-401a-8898-7151209e2039,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2032,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,42
"2023-11-10 04:37:04","Sparty McFIy",b1c94c0f-1703-4b3d-9eed-59b366aead13,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2027,,Win,72.63,10435,6387,274,199,75,2.00,22.33,38,19,10,0,0,26,20,4325,0,25,826
"2023-11-10 04:52:00","Sparty McFIy",23fc2b5f-ab33-494c-9bac-3b46ec3f63f3,Streets,Oddball,"Ranked Arena",CrossPlay,Open,2034,,Win,58.32,14258,11993,823,480,343,1.32,19.66,49,37,23,0,0,40,34,6285,0,21,1302
"2023-11-10 05:15:20","Sparty McFIy",9241dbfb-de6c-42dd-8c25-24d29315b291,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2041,,Win,62.19,7353,6365,320,199,121,1.41,11.33,24,17,13,0,0,23,18,3475,0,12,725
"2023-11-10 05:28:20","Sparty McFIy",8bbc9567-6246-4a1c-b5c7-9a0bb3819e0c,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2047,,Loss,61.9,5051,5605,210,130,80,0.75,-1.33,15,20,11,0,0,18,16,2175,0,7,613
"2023-11-10 05:39:31","Sparty McFIy",3942fe9f-9d23-4dc8-8eae-48d06a425aa8,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,2037,,Loss,66.23,10970,11017,379,251,128,0.94,1.66,33,35,11,0,0,39,32,3940,0,10,1266
"2023-11-10 06:08:41","Sparty McFIy",a2d66ccc-2096-4f1e-848b-cc073e6cb512,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,2027,,Win,69.43,4464,3517,157,109,48,1.67,8.33,15,9,7,0,0,14,10,1850,0,3,440
"2023-11-10 06:17:59","Sparty McFIy",eed75d07-7616-4091-ab1e-9f6c710045c0,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2033,,Win,64.78,5223,5134,159,103,56,0.65,-2.00,11,17,12,0,0,20,16,2275,0,7,634
"2023-11-10 06:29:39","Sparty McFIy",a25b1a0a-6ceb-46dc-a7b2-c4cb5695e625,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2039,,Win,65.36,7769,6373,280,183,97,1.26,11.33,24,19,19,0,0,25,19,3375,0,18,748
"2023-11-10 06:47:32","Sparty McFIy",7cb1b7e0-d7cb-41e3-9f04-31ac2c52eed5,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2045,,Loss,61.81,4563,3849,144,89,55,1.91,11.66,21,11,5,0,0,13,11,2350,0,13,437
"2023-11-10 06:55:45","Sparty McFIy",235f77df-62fa-46a1-affa-cd04c55e14d6,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2037,,Loss,61.35,5023,4924,163,100,63,0.71,-2.66,12,17,7,0,0,18,17,1875,0,4,631
"2023-11-10 07:07:33","Sparty McFIy",bea548d7-dd41-44bf-926a-09c6104877db,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2028,,Left,66.05,6548,6304,271,179,92,0.81,-1.00,17,21,9,0,0,20,18,2280,2,6,666
"2023-11-10 23:02:52","Sparty McFIy",3731cb7b-50f0-44c3-8fb7-8e77a2176c6a,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,2019,,Win,74.62,10826,7889,264,197,67,1.48,16.66,37,25,14,0,0,29,24,4635,0,17,928
"2023-11-10 23:19:28","Sparty McFIy",8c157de2-a6d8-4b97-8888-37a0e62c02cc,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2027,,Win,64.23,8652,7376,274,176,98,1.33,10.33,28,21,10,0,0,27,20,3700,0,22,828
"2023-11-10 23:35:28","Sparty McFIy",ffd88365-9b08-492f-9d64-7403c1d3cde4,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2034,,Loss,61.4,4887,4726,228,140,88,1.23,5.66,16,13,8,0,0,15,12,2000,0,6,479
"2023-11-10 23:44:46","Sparty McFIy",99565378-9804-48bf-b0c8-563e87755b24,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,2025,,Loss,63.64,6572,6920,253,161,92,1.04,4.33,25,24,10,0,0,21,19,3475,0,11,700
"2023-11-10 23:59:22","Sparty McFIy",106a7a79-0814-48f8-8541-d1157c3dd12f,Streets,Oddball,"Ranked Arena",CrossPlay,Open,2016,,Win,71.55,7289,7053,362,259,103,0.91,2.66,20,22,14,0,0,26,21,2980,0,10,849
"2023-11-11 00:15:05","Sparty McFIy",cc6f14ff-dca4-4487-9827-94429db3e177,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2023,,Win,90,850,573,20,18,2,0.50,-0.66,1,2,1,0,0,4,3,150,0,1,132
"2023-11-11 00:18:36","Sparty McFIy",78167bba-96ee-4fb0-8573-86c1ea832dbb,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2028,,Win,61.83,3933,3548,186,115,71,0.82,2.00,9,11,12,0,0,14,11,1500,0,4,461
"2023-11-11 00:27:39","Sparty McFIy",ec60a886-aeed-4cab-a487-076f7d772f28,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2034,,Win,75.89,4449,2741,141,107,34,2.67,13.00,16,6,9,0,0,15,9,2525,0,8,393
"2023-11-11 00:35:18","Sparty McFIy",02288866-af72-41b3-a753-2992bd5d4627,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2041,,Loss,68.97,3811,3292,145,100,45,1.36,5.33,15,11,4,0,0,12,11,1700,0,5,408
"2023-11-11 00:42:58","Sparty McFIy",277e1eb8-23c7-4161-a457-fc1e62f83d86,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,2032,,Win,61.15,13423,11906,435,266,169,1.34,20.66,47,35,26,0,0,43,35,6135,0,21,1378
"2023-11-11 01:09:11","Sparty McFIy",458af05c-a483-4aa5-b74e-233017121395,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,2039,,Win,61.84,10693,8549,380,235,145,1.04,5.66,28,27,14,0,0,32,26,3535,0,8,1024
"2023-11-11 01:27:59","Sparty McFIy",878186b5-25f6-478c-8423-a14480d96668,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2046,,Loss,59.24,4161,3356,157,93,64,1.09,3.66,12,11,8,0,0,11,10,1600,0,3,390
"2023-11-11 01:35:58","Sparty McFIy",b0c28ae4-18a4-4405-bdc2-098d786719c0,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,2037,,Win,60.19,8426,6002,319,192,127,1.59,12.66,27,17,8,0,0,20,21,3750,0,14,747
"2023-11-11 01:49:14","Sparty McFIy",84f8a1ef-a0c2-4d08-8752-72bdd67db821,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2044,,Win,57.67,4499,2964,215,124,91,1.86,8.33,13,7,7,0,0,12,10,1650,0,5,403
"2023-11-11 01:57:30","Sparty McFIy",0d268a95-c2fc-422e-b699-d8a25d90325c,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,2051,,Loss,69.85,9546,6503,272,190,82,1.74,16.66,33,19,8,0,0,27,23,3735,0,21,899
"2023-11-11 02:13:37","Sparty McFIy",4fcfceb8-278c-4954-8f78-83954df2dd99,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,2042,,Loss,68.92,6617,6366,222,153,69,0.67,-3.00,16,24,15,0,0,22,19,2650,0,4,733
"2023-11-11 02:27:35","Sparty McFIy",c46990f5-ad18-4d39-ac74-cee4aef30b25,"Live Fire",Extraction,"Ranked Arena",CrossPlay,Open,2032,,Loss,64.1,3588,4180,117,75,42,0.50,-6.00,8,16,6,0,0,13,12,1350,0,4,449
"2023-11-11 02:36:16","Sparty McFIy",79af3cae-2521-4bf9-a0e6-457a987a51f5,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2023,,Win,69.85,5509,3282,199,139,60,3.00,16.33,21,7,7,0,0,14,10,3125,0,8,435
"2023-11-11 02:44:28","Sparty McFIy",2207059f-ea41-4585-8a29-da8e14c8cc87,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2031,,Win,62.14,4909,4361,206,128,78,1.50,7.66,18,12,5,0,0,14,11,2050,0,9,442
"2023-11-11 02:52:47","Sparty McFIy",81de6c2f-0ae7-4a1e-8f7b-f98bbcec63cf,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2038,,Win,62.5,3126,3048,136,85,51,0.90,1.00,9,10,6,0,0,13,10,1350,0,2,414
"2023-11-11 03:02:27","Sparty McFIy",0aa2b2aa-6e45-407b-a432-974fa23cbbe5,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2044,,Win,65.17,5603,4154,178,116,62,1.64,12.00,23,14,9,0,0,18,13,3260,0,7,518
"2023-11-11 03:12:55","Sparty McFIy",f2d60230-823d-4f31-98cd-2df41ed2d213,Recharge,Extraction,"Ranked Arena",CrossPlay,Open,2051,,Loss,73.13,1831,2688,67,49,18,0.45,-5.66,5,11,1,0,0,8,7,550,0,3,282
"2023-11-11 03:18:24","Sparty McFIy",a6c3e8b4-35be-4009-86b4-a02c5b4dbcbd,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,2041,,Win,57.81,3851,3149,128,74,54,1.44,7.00,13,9,9,0,0,12,10,1750,0,4,409
"2023-11-11 03:26:08","Sparty McFIy",e4a51091-4223-4a1f-a7dc-a7baae00663a,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,2047,,Win,60.34,3518,3083,116,70,46,1.11,3.00,10,9,6,1,0,13,10,1450,0,4,409
"2023-11-11 03:33:47","Sparty McFIy",59f4636d-f4f5-42d2-a2ca-4d19287a046d,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,2053,,Win,67.69,5919,5019,195,132,63,0.94,2.00,16,17,9,0,0,18,14,2350,0,9,558
"2023-11-11 03:44:03","Sparty McFIy",9827d1c1-c1c9-4c65-904f-881ef24727ed,Streets,Oddball,"Ranked Arena",CrossPlay,Open,2059,,Loss,57.88,6756,7334,273,158,115,0.52,-7.33,15,29,20,0,0,23,19,2620,0,4,753
"2023-11-11 03:57:58","Sparty McFIy",fe1dd380-1927-44e9-9350-eacb7753a388,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2048,,Loss,65.36,4179,4185,153,100,53,1.08,3.00,13,12,6,0,0,14,14,1600,0,7,513
"2023-11-11 04:10:42","Sparty McFIy",0f1db2f1-12ab-4639-b687-f0f69db7affd,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,2038,,Win,75,912,438,28,21,7,2.00,2.00,2,1,3,0,0,5,3,400,0,0,153
"2023-11-11 04:15:17","Sparty McFIy",8fa70b22-2143-4f7f-8dd7-0d47a746e154,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,2043,,Win,60.59,4705,4155,170,103,67,1.25,6.00,15,12,9,0,0,13,11,1950,0,4,432
"2023-11-11 04:24:22","Sparty McFIy",ecc14c55-60b1-4421-a9bc-0ad649013953,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,2049,,Win,67.19,2216,2185,64,43,21,1.67,4.66,10,6,2,0,0,9,6,1150,0,3,257
"2023-11-11 04:30:50","Sparty McFIy",85f4a14b-cee3-4a11-a294-b4ebc38bbd64,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,2056,,Win,65.73,4553,3890,143,94,49,1.31,7.33,17,13,10,0,0,13,11,2200,0,6,435
"2023-11-11 04:39:17","Sparty McFIy",205832ab-f49b-4b8f-860b-8e147447839a,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,2062,,Win,62.55,6812,6113,251,157,94,1.57,12.00,22,14,12,0,0,21,15,3100,0,11,634
"2023-11-11 04:51:02","Sparty McFIy",91b7e0e3-2286-4163-a275-e44bdfd6dc45,Streets,Slayer,"Ranked Arena",CrossPlay,Open,2068,,Loss,62.71,3755,2511,118,74,44,1.13,3.33,9,8,7,0,0,13,11,1250,0,5,425
"2023-11-11 04:59:08","Sparty McFIy",5bcd9e53-57bc-44e6-b9c6-98fbd6e33185,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,2058,,Win,60.57,6395,5147,246,149,97,1.63,12.33,26,16,7,0,0,21,16,3400,0,14,655
"2023-11-11 05:10:52","Sparty McFIy",bf5d90a5-c991-45e8-8811-658ac720cb2b,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,2064,,Loss,73.72,11012,8679,331,244,87,1.56,18.33,42,27,10,0,0,28,27,5220,0,21,953
