,index,Date,SeasonNumber,SeasonVersion,Map,Category,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,Deaths,Assists,Betrayals,Suicides,MaxSpree,ExpectedKills,ExpectedDeaths,Score,Medals,LengthSeconds,LengthMinutes,DamageRatio,KillsBody,Kills/10Min,Deaths/10Min,Assists/10Min,Dmg/10Min,DmgT/10Min,ExcessKills,ExcessDeaths,LifetimeKD,LifetimeDmgRatio,LifetimeAcc,LifetimeBodyPct,LifetimeMeleePct,LifetimeHSPct,LifetimeGrenadePct,LifetimePowerPct,Csr,LifetimeWinRate
320,1040,2024-04-15 23:50:51,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,5,0.0,56.25,5356,5150,208,117,91,0.72,-2.33,13,3,2,7,0,18,8,0,0,3,15.0,16.0,1810,2,604,10.066666666666666,1.04,1,12.91390728476821,17.880794701986755,7.9470198675496695,5320.529801324503,5115.8940397351,-2.0,-2.0,1.1137032842582106,1.1635229095645523,53.781076066790355,27.17103925157616,9.538336383973968,53.7522879804759,7.26052471018914,2.277811673784828,1082,0.58125
321,1041,2024-04-16 00:03:08,6,1,Aquarius,Slayer,,,,,,,,,,,,,5,0.0,52.5,4610,4558,200,105,95,1.08,3.0,14,5,0,5,0,13,6,0,0,3,11.0,11.0,1700,8,486,8.1,1.0114085125054848,4,17.283950617283953,16.049382716049383,7.407407407407408,5691.358024691358,5627.16049382716,3.0,-2.0,1.113595302619693,1.1630866232899986,53.77791486736583,27.175015209896575,9.61265463394849,53.70107483269114,7.239910768606774,2.271344554857027,1074,0.5794392523364486
322,1042,2024-04-16 00:12:28,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,5,0.0,60.26,6194,5353,234,141,93,1.06,4.33,17,3,1,7,0,16,10,0,0,6,16.0,17.0,2660,7,747,12.45,1.1571081636465534,6,13.654618473895583,12.85140562248996,8.032128514056225,4975.100401606425,4299.598393574298,1.0,1.0,1.1134113411341133,1.1630665530283788,53.796565129668814,27.202910266774456,9.640258690379952,53.65804365400162,7.235246564268391,2.263540824575586,1065,0.577639751552795
323,1043,2024-04-16 00:26:47,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,5,0.0,55.85,8144,8174,453,253,200,0.96,2.66,24,1,2,12,0,25,11,0,0,3,24.0,24.0,3495,8,1082,18.033333333333335,0.9963298262784438,9,13.308687615526802,13.863216266173751,6.099815157116451,4516.081330868761,4532.71719038817,0.0,-1.0,1.1125531438800627,1.1622161755080622,53.80794499431102,27.25261464199517,9.613837489943684,53.640386162510055,7.240547063555914,2.252614641995173,1057,0.5758513931888545
324,1044,2024-04-16 00:46:38,6,1,Solitude,King of the Hill,,,,,,,,,,,,,2,1.0,52.07,5986,4546,242,126,116,1.25,7.66,15,3,2,7,0,12,14,0,0,3,18.0,16.0,2585,6,643,10.716666666666667,1.3167619885613726,3,13.996889580093313,11.19751166407465,13.063763608087092,5585.692068429238,4241.99066874028,-3.0,4.0,1.1129212229413077,1.1626532972718047,53.80280315690603,27.230800080208546,9.645077200721877,53.619410467214756,7.258873069981952,2.2458391818728694,1065,0.5771604938271605
325,1045,2024-04-16 01:00:50,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,2,1.0,59.09,4320,3454,198,117,81,1.11,3.33,10,1,2,4,0,9,7,0,0,3,13.0,13.0,1760,3,581,9.683333333333334,1.2507237984944992,3,10.327022375215147,9.294320137693632,7.228915662650603,4461.273666092943,3566.953528399312,-3.0,4.0,1.1129175946547885,1.162842155649662,53.81554449541842,27.236341805083047,9.645787472483489,53.5921552931759,7.284370622373423,2.2413448068841304,1073,0.5784615384615385
326,1046,2024-04-16 01:13:01,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,6,0.0,57.81,5982,5742,237,137,100,0.74,0.0,14,1,1,6,0,19,15,0,0,5,17.0,17.0,2325,7,782,13.033333333333333,1.0417972831765936,6,10.741687979539643,14.578005115089514,11.508951406649617,4589.769820971867,4405.626598465473,-3.0,-2.0,1.1113328897760035,1.162412176319822,53.82701968112214,27.27998403512273,9.638794651766116,53.562163240870085,7.2839752544402305,2.2350828178008384,1064,0.5766871165644172
327,1047,2024-04-16 01:30:17,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,7,0.0,56.58,3665,3920,152,86,66,0.73,-0.66,8,0,1,6,0,11,7,0,0,4,12.0,12.0,1300,2,472,7.866666666666666,0.9349489795918368,1,10.169491525423728,13.983050847457628,8.898305084745763,4658.8983050847455,4983.050847457627,-4.0,1.0,1.1103982300884956,1.1618618968889185,53.83208584647433,27.256425582785415,9.623430962343097,53.59633393106197,7.292289300657502,2.2315202231520224,1056,0.5749235474006116
328,1048,2024-04-16 01:39:59,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,3,1.0,56.9,5101,4180,239,136,103,1.56,7.66,14,2,1,8,0,9,8,0,0,5,15.0,13.0,2150,7,635,10.583333333333334,1.2203349282296652,3,13.228346456692911,8.503937007874015,7.559055118110236,4819.8425196850385,3949.606299212598,-1.0,4.0,1.1112828438948996,1.1620123492735521,53.84095163335547,27.240214583747267,9.636399761573614,53.60619908603219,7.291873634015497,2.2253129346314324,1065,0.5762195121951219
329,1049,2024-04-17 00:27:51,6,1,Solitude,Slayer,,,,,,,,,,,,,3,1.0,53.18,6474,5283,299,159,140,0.73,-1.33,11,0,1,9,0,15,8,0,0,6,17.0,20.0,1500,7,819,13.65,1.2254400908574674,1,8.058608058608058,10.989010989010987,5.860805860805861,4742.857142857143,3870.32967032967,-6.0,5.0,1.1100352112676057,1.1622179463895665,53.83856372737774,27.200634417129262,9.615384615384617,53.66772402854877,7.295796986518637,2.2204599524187154,1073,0.5775075987841946
330,1050,2024-04-17 00:42:49,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,47.19,4034,4637,178,84,94,1.7,8.33,17,6,1,7,0,10,4,0,0,6,13.0,14.0,2275,5,581,9.683333333333334,0.8699590252318309,3,17.555938037865747,10.327022375215147,4.130808950086059,4165.92082616179,4788.640275387263,4.0,4.0,1.11133069828722,1.1613888057834074,53.824355803174754,27.16854376605414,9.701639992096425,53.62576565896068,7.2910491997628935,2.2130013831258646,1081,0.5787878787878787
331,1051,2024-04-17 00:55:00,6,1,Live Fire,Strongholds,,,,,,,,,,,,,5,0.0,52.71,5571,5533,258,136,122,0.83,0.66,15,2,1,6,0,18,11,0,0,9,18.0,19.0,2450,6,795,13.25,1.0068678836074463,6,11.320754716981131,13.584905660377357,8.30188679245283,4204.528301886792,4175.8490566037735,-3.0,1.0,1.110236220472441,1.1608674867469675,53.820924108211635,27.206461780929864,9.7123719464145,53.585500394011035,7.289204097714736,2.206461780929866,1072,0.5770392749244713
332,1052,2024-04-17 01:10:12,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,4,1.0,61.36,10779,6333,383,235,148,1.83,18.33,33,4,3,19,0,18,10,0,0,9,22.0,20.0,4035,22,924,15.4,1.7020369493131218,7,21.428571428571427,11.688311688311687,6.4935064935064934,6999.350649350649,4112.337662337663,11.0,2.0,1.1130718954248366,1.1629492175043354,53.85531975739666,27.16774319827755,9.727931101976903,53.611274221961246,7.3008416519866906,2.192209825797612,1081,0.5783132530120482
333,1054,2024-04-18 01:07:26,6,1,Live Fire,Oddball,,,,,,,,,,,,,2,1.0,48.6,4158,4041,179,87,92,1.1,5.0,11,0,2,6,0,10,12,0,1,2,18.0,17.0,2170,9,682,11.366666666666667,1.0289532293986636,3,9.677419354838708,8.79765395894428,10.557184750733137,3658.064516129032,3555.131964809384,-7.0,7.0,1.1127770534550196,1.1624642055943446,53.84679394213167,27.182190978324545,9.70513571568053,53.602811950790866,7.322788517867604,2.1870728373364576,1083,0.5795795795795796
334,1055,2024-04-18 01:21:08,6,1,Streets,Oddball,,,,,,,,,,,,,2,1.0,61.36,3573,2661,132,81,51,1.0,3.66,7,0,1,4,0,7,11,0,0,2,13.0,9.0,1935,5,547,9.116666666666667,1.342728297632469,2,7.678244972577696,7.678244972577696,12.06581352833638,3919.1956124314443,2918.829981718464,-6.0,2.0,1.1126057713169886,1.1627542619623077,53.85857051297268,27.18408736349454,9.69188767550702,53.607644305772226,7.332293291731669,2.1840873634945397,1090,0.5808383233532934
335,1056,2024-04-18 01:32:56,6,1,Solitude,King of the Hill,,,,,,,,,,,,,5,0.0,58.61,6723,5488,273,160,113,0.8,1.66,16,0,2,9,0,20,17,0,0,4,19.0,21.0,2810,12,785,13.083333333333334,1.225036443148688,5,12.229299363057324,15.286624203821654,12.993630573248407,5138.59872611465,4194.649681528662,-3.0,1.0,1.111255130697775,1.1629602620468948,53.87391011156198,27.196734059097977,9.661741835147746,53.6158631415241,7.34836702954899,2.177293934681182,1081,0.5791044776119403
336,1057,2024-04-18 23:56:28,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,57.96,4846,4341,226,131,95,1.0,3.0,14,1,1,5,0,14,9,0,0,4,15.0,15.0,2225,5,634,10.566666666666666,1.11633264224833,7,13.249211356466876,13.249211356466876,8.517350157728707,4586.119873817035,4108.20189274448,-1.0,1.0,1.110919664010338,1.1628385908513297,53.884818236522605,27.258627374951534,9.654905001938737,53.5672741372625,7.347809228383094,2.1713842574641333,1088,0.5803571428571429
337,1058,2024-04-19 00:08:04,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,2,1.0,59.06,5027,4232,171,101,70,1.36,5.33,15,0,0,9,4,11,4,0,0,3,15.0,13.0,1825,8,673,11.216666666666667,1.1878544423440454,2,13.372956909361069,9.806835066864783,3.5661218424962855,4481.723625557207,3772.95690936107,0.0,2.0,1.1115169746454663,1.1629020672519423,53.89524751542556,27.218248598492174,9.626908950318965,53.58592692828146,7.326502996327084,2.242412526580321,1096,0.5816023738872403
338,1059,2024-04-19 23:38:50,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,4,1.0,61.87,6823,5525,257,159,98,1.23,6.0,16,2,0,12,0,13,9,0,0,3,17.0,16.0,2235,2,747,12.45,1.2349321266968325,2,12.85140562248996,10.441767068273094,7.228915662650603,5480.321285140562,4437.751004016064,-1.0,3.0,1.1118491536318835,1.1631398942117666,53.91930125262676,27.172865677394487,9.635767970707265,53.65195606089805,7.303912121796108,2.2354981692040856,1103,0.5828402366863905
339,1060,2024-04-19 23:53:07,6,1,Streets,Slayer,,,,,,,,,,,,,4,1.0,52.5,3118,3269,200,105,95,0.89,1.33,8,3,0,3,0,9,7,0,0,2,10.0,10.0,1150,2,455,7.583333333333333,0.9538085041297033,2,10.54945054945055,11.868131868131869,9.230769230769232,4111.648351648351,4310.7692307692305,-2.0,1.0,1.11142001710864,1.1627317471185938,53.91597662243356,27.16952087742929,9.678660765826438,53.627092553396196,7.292668847411969,2.232056955936117,1110,0.584070796460177
340,1061,2024-04-20 00:02:20,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,48.98,5656,5795,245,120,125,0.87,1.33,13,8,0,4,0,15,10,0,0,2,16.0,18.0,2095,5,723,12.05,0.9760138050043141,1,10.788381742738588,12.448132780082988,8.29875518672199,4693.775933609958,4809.128630705394,-3.0,3.0,1.1106373907482414,1.1620886028172732,53.90185224114171,27.120921305182343,9.808061420345489,53.57005758157389,7.27447216890595,2.2264875239923225,1117,0.5852941176470589
341,1062,2024-04-20 00:17:03,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,3,1.0,50.74,8495,7248,471,239,232,1.17,7.33,21,2,0,10,2,18,13,0,0,4,22.0,21.0,2995,9,971,16.183333333333334,1.1720474613686533,7,12.97631307929969,11.122554067971164,8.032955715756952,5249.227600411947,4478.681771369722,-1.0,3.0,1.1108515608409428,1.1621313226664616,53.88457205245246,27.14586121200535,9.806920282928694,53.54616708086408,7.24526859109157,2.255782833110304,1124,0.5865102639296188
342,1063,2024-04-20 00:34:42,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,5,0.0,53.07,3357,4329,179,95,84,0.46,-5.33,6,1,1,1,0,13,5,0,0,2,10.0,12.0,850,1,492,8.2,0.7754677754677755,3,7.3170731707317085,15.853658536585368,6.097560975609757,4093.902439024391,5279.2682926829275,-4.0,-1.0,1.1090639559508684,1.1611431985189942,53.88288747739812,27.17204506396792,9.814779453885812,53.50391445484056,7.256062631277449,2.2531983960282607,1124,0.5847953216374269
343,1064,2024-04-20 00:50:05,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,1,1.0,53.04,5439,4887,296,157,139,1.06,3.33,17,2,2,4,0,16,7,0,0,2,17.0,16.0,2410,7,719,11.983333333333333,1.112952731737262,9,14.186369958275385,13.351877607788596,5.84144645340751,4538.803894297635,4078.1641168289293,0.0,0.0,1.1089067116926974,1.1610045730370346,53.88000739269047,27.25542443852303,9.82108869432813,53.40692805481538,7.270650932622763,2.2459078797106966,1131,0.5860058309037901
344,1065,2024-04-20 01:03:31,6,1,Recharge,Oddball,,,,,,,,,,,,,6,0.0,50.16,6788,7929,305,153,152,0.96,2.0,24,3,2,13,0,25,9,0,0,4,22.0,25.0,3210,7,969,16.15,0.8560978685836802,6,14.860681114551085,15.479876160990713,5.572755417956657,4203.095975232199,4909.597523219814,2.0,0.0,1.1081251312198195,1.1595881181157721,53.866961336141905,27.24516862447897,9.833270178097763,53.41038272072755,7.275483137552103,2.235695339143615,1122,0.5843023255813954
345,1066,2024-04-20 20:39:03,6,1,Solitude,King of the Hill,,,,,,,,,,,,,1,1.0,56.11,4772,4464,221,124,97,0.73,2.33,8,0,0,7,0,11,16,0,0,2,15.0,16.0,1850,4,626,10.433333333333334,1.0689964157706093,1,7.667731629392971,10.543130990415335,15.335463258785943,4573.801916932907,4278.594249201277,-7.0,5.0,1.1072475911185589,1.1593518007741646,53.872649199752,27.22285281876655,9.81838819523269,53.46197502837684,7.264472190692395,2.232311766931517,1128,0.5855072463768116
346,1067,2024-04-21 20:04:01,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,2,1.0,55.86,7454,5149,324,181,143,3.38,21.33,27,2,1,14,4,8,7,0,0,15,18.0,17.0,3150,17,774,12.9,1.4476597397552924,6,20.930232558139533,6.2015503875969,5.426356589147287,5778.294573643411,3991.472868217054,9.0,9.0,1.1110414052697617,1.160216684445993,53.88003019834824,27.197440240918503,9.806135893092414,53.453792584227365,7.246376811594203,2.2962544701675136,1136,0.5867052023121387
347,1069,2024-04-21 20:26:55,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,7,0.0,57.99,6987,5903,288,167,121,1.25,7.0,20,4,1,12,0,16,9,0,0,3,17.0,17.0,2645,8,747,12.45,1.1836354396069795,3,16.06425702811245,12.85140562248996,7.228915662650603,5612.048192771084,4741.365461847389,3.0,1.0,1.1111805121798877,1.1603880709193863,53.90133916370593,27.131347198800825,9.83698707138842,53.4944725501218,7.251264755480608,2.285928424208357,1127,0.5850144092219021
348,1070,2024-04-21 20:40:16,6,1,Recharge,Strongholds,,,,,,,,,,,,,5,0.0,61.49,9147,7053,322,198,124,1.59,13.66,27,6,2,12,0,17,11,0,0,7,18.0,21.0,3700,15,839,13.983333333333333,1.2968949383241175,7,19.30870083432658,12.157330154946367,7.866507747318236,6541.358760429083,5043.861740166865,9.0,4.0,1.1128630705394191,1.1609441502341777,53.92906578320361,27.125279642058164,9.899328859060402,53.44891871737509,7.252050708426546,2.274422073079791,1119,0.5833333333333334
349,1071,2024-04-24 00:52:39,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,1,1.0,65.37,7069,5315,257,168,89,2.0,16.33,26,2,3,17,0,13,10,0,0,5,18.0,17.0,3535,13,772,12.866666666666667,1.3300094073377233,4,20.207253886010363,10.103626943005182,7.772020725388601,5494.041450777202,4130.829015544042,8.0,4.0,1.1152493275398303,1.1614615602536316,53.96232818598337,27.068645640074212,9.888682745825603,53.5064935064935,7.2727272727272725,2.2634508348794062,1127,0.5845272206303725
350,1072,2024-04-24 01:06:46,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,3,1.0,56.64,3563,2253,143,81,62,2.5,7.0,10,2,0,4,0,4,3,0,0,5,11.0,7.0,1175,2,505,8.416666666666666,1.5814469596094096,4,11.881188118811883,4.752475247524753,3.564356435643565,4233.267326732674,2676.831683168317,-1.0,3.0,1.116394459375646,1.1620056988576406,53.966658383970724,27.09259259259259,9.907407407407408,53.48148148148149,7.2592592592592595,2.259259259259259,1133,0.5857142857142857
351,1073,2024-04-24 01:17:31,6,1,Interference,Strongholds,,,,,,,,,,,,,5,0.0,57.08,5369,6624,226,129,97,0.57,-6.66,12,1,1,8,0,21,7,0,0,2,16.0,18.0,1875,2,739,12.316666666666666,0.8105374396135265,2,9.742895805142084,17.050067658998646,5.683355886332882,4359.133964817321,5378.07848443843,-4.0,-3.0,1.1140386990531084,1.1606719642706762,53.97458429092875,27.06947524020695,9.903917220990392,53.510716925351076,7.261640798226164,2.2542498152254247,1123,0.584045584045584
352,1074,2024-04-25 00:40:25,6,1,Streets,Oddball,,,,,,,,,,,,,2,1.0,57.37,9384,8781,380,218,162,0.81,0.33,21,2,1,11,0,26,16,0,0,4,26.0,27.0,3880,9,1078,17.966666666666665,1.0686709941920054,7,11.688311688311689,14.471243042671615,8.905380333951763,5223.005565862709,4887.384044526902,-5.0,1.0,1.1124078624078624,1.1602114743352239,53.98905142241767,27.09368672924719,9.902448002944967,53.50635008282717,7.251978648996871,2.2455365359838027,1129,0.5852272727272727
353,1075,2024-04-25 01:00:25,6,1,Interference,Strongholds,,,,,,,,,,,,,5,0.0,54.12,3533,4543,170,92,78,0.4,-7.33,6,0,0,5,0,15,5,0,0,2,12.0,15.0,1150,2,593,9.883333333333333,0.7776799471714726,1,6.070826306913997,15.177065767284992,5.059021922428331,3574.7048903878585,4596.6273187183815,-6.0,0.0,1.1102265768524189,1.159223443381718,53.989296190966705,27.082184225041367,9.891524177238463,53.53925353925354,7.243978672550101,2.2430593859165286,1119,0.5835694050991501
354,1076,2024-04-25 01:13:29,6,1,Streets,Oddball,,,,,,,,,,,,,8,0.0,59.91,12060,9551,434,260,174,1.36,14.66,34,6,4,17,0,25,17,0,0,6,27.0,28.0,4345,10,1132,18.866666666666667,1.2626950057585593,7,18.021201413427562,13.250883392226147,9.010600706713781,6392.226148409894,5062.367491166077,7.0,3.0,1.1114947197400487,1.1597822718729007,54.01791683380131,27.041841768682623,9.939704001461722,53.5172665813996,7.272062854010597,2.2291247944454593,1111,0.5819209039548022
355,1077,2024-05-11 23:42:55,7,1,Interference,Slayer,,,,,,,,,,,,,7,0.0,55.41,3567,3749,157,87,70,0.64,-1.66,7,0,0,6,0,11,7,0,0,3,11.0,12.0,1050,3,505,8.416666666666666,0.9514537209922646,1,8.316831683168317,13.06930693069307,8.316831683168317,4238.019801980198,4454.257425742575,-4.0,1.0,1.110435663627153,1.159341561556783,54.02035481897558,27.025547445255476,9.927007299270073,53.558394160583944,7.262773722627737,2.226277372262774,1111,0.5802816901408451
356,1078,2024-05-11 23:53:39,7,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,6,0.0,61.35,7104,6871,282,173,109,1.0,2.33,20,1,2,10,0,20,7,0,0,5,17.0,17.0,2475,5,752,12.533333333333333,1.0339106389171882,7,15.957446808510639,15.957446808510639,5.585106382978724,5668.085106382979,5482.18085106383,3.0,-3.0,1.1099899091826437,1.158857129366903,54.04326565913047,27.054545454545455,9.909090909090908,53.54545454545454,7.2727272727272725,2.2181818181818183,1111,0.5786516853932584
357,1079,2024-05-12 00:08:11,7,1,Streets,Oddball,,,,,,,,,,,,,3,1.0,56.63,10377,8673,498,282,216,1.12,9.0,28,2,2,15,0,25,18,0,0,3,28.0,28.0,4065,9,1119,18.65,1.196471809062608,9,15.013404825737267,13.404825737265416,9.6514745308311,5564.075067024129,4650.402144772118,0.0,3.0,1.1100401606425703,1.1590396126499591,54.05745161823896,27.08031837916064,9.89507959479016,53.54558610709117,7.272069464544138,2.206946454413893,1111,0.5798319327731093
358,1080,2024-05-12 00:29:34,7,1,Live Fire,Oddball,,,,,,,,,,,,,4,1.0,51.39,5718,5045,288,148,140,1.38,7.33,18,1,0,11,1,13,7,0,0,4,18.0,18.0,2195,3,722,12.033333333333333,1.1333994053518335,5,14.958448753462603,10.803324099722992,5.8171745152354575,4751.8005540166205,4192.5207756232685,0.0,5.0,1.1107550570799118,1.1589674595126458,54.049003550504,27.082582041110708,9.880995311936532,53.570140641904075,7.248467363865848,2.2178146411828346,1111,0.5810055865921788
359,1081,2024-05-12 00:43:57,7,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,6,0.0,46.72,2358,3730,122,57,65,0.23,-8.66,3,1,0,1,0,13,4,0,0,1,9.0,10.0,550,0,428,7.133333333333334,0.632171581769437,1,4.205607476635514,18.22429906542056,5.607476635514018,3305.607476635514,5228.971962616823,-6.0,-3.0,1.1084698361965641,1.1578737019290715,54.039189856742965,27.0859614344927,9.893674535952425,53.559199855829874,7.244548567309425,2.2166156064155706,985,0.5793871866295265
360,1083,2024-05-12 01:00:19,7,1,Argyle,CTF 3 Captures,Eagle,978.66666666667,1023.232,10775.0,3.0,50.07,Cobra,985.5,1020.372,10220.0,2.0,49.93,7,0.0,54.3,7911,5887,372,202,170,0.95,2.33,18,2,0,9,0,19,10,0,0,3,23.0,20.0,2410,6,944,15.733333333333333,1.343808391370817,7,11.440677966101696,12.076271186440678,6.355932203389831,5028.177966101695,3741.7372881355936,-5.0,1.0,1.1072492552135054,1.1580388984583798,54.046268005237884,27.121076233183857,9.90134529147982,53.56053811659193,7.2107623318385645,2.2062780269058297,978,0.5777777777777777
